,Unnamed: 0,file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],width,ang_vel[deg/s],IRSKY_TEMP,TEMP,WINDSP,PRES,FWHM,RHUM,TAU0,image_name
773,773,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,13,53.49,2384.26,2084.03,2249.61,2036.0,0.1124,-87.7,15.24,3.9,745.2,1.01,35.0,0.004327,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits_strip_27_13.npy
774,774,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,27,14,56.3,2384.2,2086.84,2249.51,2036.0,0.1124,-87.7,15.24,3.9,745.2,1.01,35.0,0.004327,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits_strip_27_14.npy
775,775,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,28,15,64.48,2241.31,2084.43,2113.42,2025.0,0.1125,-87.7,15.24,3.9,745.2,1.01,35.0,0.004327,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits_strip_28_15.npy
776,776,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,3,16,2083.39,2171.51,1338.08,6.19,2291.0,0.4405,-87.7,15.24,3.9,745.2,1.01,35.0,0.004327,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits_strip_3_16.npy
777,777,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits,9,17,62.95,3222.65,2088.59,3089.65,2031.0,0.1121,-87.7,15.24,3.9,745.2,1.01,35.0,0.004327,OMEGA.2022-01-20T01:08:39.847.astred.cal.fits_strip_9_17.npy
778,778,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,10,1,56.47,446.61,2079.2,181.74,2041.0,0.004802,-87.3,16.05,4.6,745.7,0.76,32.0,0.007654,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits_strip_10_1.npy
779,779,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,11,2,53.36,170.12,587.81,92.61,541.0,0.004803,-87.3,16.05,4.6,745.7,0.76,32.0,0.007654,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits_strip_11_2.npy
780,780,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,23,3,54.05,1954.43,2078.75,2070.01,2029.0,0.004682,-87.3,16.05,4.6,745.7,0.76,32.0,0.007654,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits_strip_23_3.npy
781,781,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,24,4,54.12,2078.06,2078.93,2191.66,2029.0,0.004682,-87.3,16.05,4.6,745.7,0.76,32.0,0.007654,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits_strip_24_4.npy
782,782,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,9,6,56.21,725.29,2079.34,463.49,2041.0,0.004802,-87.3,16.05,4.6,745.7,0.76,32.0,0.007654,OMEGA.2022-01-20T02:07:43.147.astred.cal.fits_strip_9_6.npy
783,783,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,10,1,398.12,107.77,63.44,396.48,443.0,0.3813,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_10_1.npy
784,784,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,17,2,2078.52,1623.03,61.72,3365.07,2666.0,0.3773,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_17_2.npy
785,785,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,18,3,1822.91,7.94,57.59,1525.59,2329.0,0.3761,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_18_3.npy
786,786,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,4,4,2076.8,3479.67,1377.0,4083.03,925.0,0.3781,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_4_4.npy
787,787,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,6,5,2075.2,2709.0,474.37,4089.7,2115.0,0.3807,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_6_5.npy
788,788,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,7,7,2059.7,876.13,68.41,2597.23,2633.0,0.3797,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_7_7.npy
789,789,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,8,8,927.86,9.78,60.45,755.67,1145.0,0.3788,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_8_8.npy
790,790,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,9,9,2080.1,506.96,62.81,2246.9,2665.0,0.3821,-88.9,16.91,0.6,744.0,0.61,26.0,0.009743,OMEGA.2022-01-20T07:53:33.825.astred.cal.fits_strip_9_9.npy
791,791,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,17,1,61.01,2547.3,2079.54,1700.37,2190.0,0.03195,-87.0,16.12,5.6,745.4,1.07,32.0,0.004876,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits_strip_17_1.npy
792,792,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,18,2,53.43,1656.63,2079.69,810.07,2197.0,0.03193,-87.0,16.12,5.6,745.4,1.07,32.0,0.004876,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits_strip_18_2.npy
793,793,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,19,3,62.86,757.89,1847.87,8.32,1937.0,0.03192,-87.0,16.12,5.6,745.4,1.07,32.0,0.004876,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits_strip_19_3.npy
794,794,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,3,4,722.06,4066.03,2082.0,3497.49,1475.0,0.03198,-87.0,16.12,5.6,745.4,1.07,32.0,0.004876,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits_strip_3_4.npy
795,795,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,4,5,61.93,3446.34,2081.26,2601.35,2190.0,0.03197,-87.0,16.12,5.6,745.4,1.07,32.0,0.004876,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits_strip_4_5.npy
796,796,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,5,6,58.23,1671.92,2086.33,824.56,2199.0,0.03202,-87.0,16.12,5.6,745.4,1.07,32.0,0.004876,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits_strip_5_6.npy
797,797,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits,6,7,56.83,775.66,1883.65,12.01,1981.0,0.032,-87.0,16.12,5.6,745.4,1.07,32.0,0.004876,OMEGA.2022-01-20T01:30:58.461.astred.cal.fits_strip_6_7.npy
798,798,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,24,1,56.29,846.66,2074.38,251.56,2105.0,0.01365,-86.9,16.04,4.38,745.7,0.76,32.0,0.007185,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits_strip_24_1.npy
799,799,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,5,2,54.02,1285.79,2078.66,1402.55,2029.0,0.004682,-86.9,16.04,4.38,745.7,0.76,32.0,0.007185,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits_strip_5_2.npy
800,800,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,6,3,53.55,1407.24,2085.02,1527.06,2036.0,0.004682,-86.9,16.04,4.38,745.7,0.76,32.0,0.007185,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits_strip_6_3.npy
801,801,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,7,4,53.56,1538.13,2085.5,1649.72,2036.0,0.004682,-86.9,16.04,4.38,745.7,0.76,32.0,0.007185,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits_strip_7_4.npy
802,802,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits,8,5,53.16,1652.41,2079.62,1772.23,2031.0,0.004682,-86.9,16.04,4.38,745.7,0.76,32.0,0.007185,OMEGA.2022-01-20T02:01:38.556.astred.cal.fits_strip_8_5.npy
803,803,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,1,53.71,3894.71,2082.34,3820.22,2031.0,0.03056,-87.3,15.89,3.63,745.8,0.9,34.0,0.006362,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits_strip_22_1.npy
804,804,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,2,57.71,3239.68,2081.19,2980.57,2041.0,0.004803,-87.3,15.89,3.63,745.8,0.9,34.0,0.006362,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits_strip_22_2.npy
805,805,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,3,53.21,3816.99,2081.72,3739.33,2031.0,0.03055,-87.3,15.89,3.63,745.8,0.9,34.0,0.006362,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits_strip_23_3.npy
806,806,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,4,56.18,2967.17,2073.96,2702.98,2036.0,0.004803,-87.3,15.89,3.63,745.8,0.9,34.0,0.006362,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits_strip_23_4.npy
807,807,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,5,64.35,2688.04,2082.28,2424.98,2036.0,0.004804,-87.3,15.89,3.63,745.8,0.9,34.0,0.006362,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits_strip_24_5.npy
808,808,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,6,53.88,3738.14,2082.28,3657.5,2031.0,0.03054,-87.3,15.89,3.63,745.8,0.9,34.0,0.006362,OMEGA.2022-01-20T02:13:49.178.astred.cal.fits_strip_24_6.npy
809,809,OMEGA.2022-01-20T01:55:34.105.astred.cal.fits,32,4,219.7,4194.44,1540.48,112.82,4291.0,0.07495,-86.9,16.14,4.63,745.5,0.86,32.0,0.005584,OMEGA.2022-01-20T01:55:34.105.astred.cal.fits_strip_32_4.npy
810,810,OMEGA.2022-01-31T02:07:24.815.fits,13,1,147.04,1189.63,2090.46,1141.86,1945.0,0.03127,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_13_1.npy
811,811,OMEGA.2022-01-31T02:07:24.815.fits,14,2,51.3,1137.75,2090.73,1089.65,2041.0,0.03127,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_14_2.npy
812,812,OMEGA.2022-01-31T02:07:24.815.fits,15,3,51.66,1087.65,2091.04,1037.32,2041.0,0.03126,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_15_3.npy
813,813,OMEGA.2022-01-31T02:07:24.815.fits,16,4,51.19,1037.05,2084.64,989.73,2035.0,0.03125,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_16_4.npy
814,814,OMEGA.2022-01-31T02:07:24.815.fits,29,5,51.54,988.12,2091.0,941.05,2041.0,0.03125,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_29_5.npy
815,815,OMEGA.2022-01-31T02:07:24.815.fits,30,6,51.27,944.35,2084.7,896.4,2035.0,0.03124,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_30_6.npy
816,816,OMEGA.2022-01-31T02:07:24.815.fits,31,7,51.58,893.59,2091.03,846.28,2041.0,0.03123,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_31_7.npy
817,817,OMEGA.2022-01-31T02:07:24.815.fits,32,8,51.75,848.17,2039.27,804.45,1989.0,0.03123,-94.2,11.69,3.5,744.1,0.47,24.0,0.015123,OMEGA.2022-01-31T02:07:24.815.fits_strip_32_8.npy
818,818,OMEGA.2022-01-31T02:36:18.699.fits,25,1,72.92,1398.52,2080.71,1492.56,2011.0,0.00465,-94.1,11.68,2.53,744.1,0.66,23.0,0.012312,OMEGA.2022-01-31T02:36:18.699.fits_strip_25_1.npy
819,819,OMEGA.2022-01-31T02:36:18.699.fits,26,2,51.52,1498.84,1037.52,1543.21,988.0,0.00465,-94.1,11.68,2.53,744.1,0.66,23.0,0.012312,OMEGA.2022-01-31T02:36:18.699.fits_strip_26_2.npy
820,820,OMEGA.2022-01-31T02:50:15.302.fits,1,1,59.87,2319.93,2089.59,2416.13,2033.0,0.004712,-94.0,11.8,2.4,744.1,0.88,20.0,0.010781,OMEGA.2022-01-31T02:50:15.302.fits_strip_1_1.npy
821,821,OMEGA.2022-01-31T02:50:15.302.fits,2,2,52.0,2421.54,1018.95,2466.61,969.0,0.004712,-94.0,11.8,2.4,744.1,0.88,20.0,0.010781,OMEGA.2022-01-31T02:50:15.302.fits_strip_2_2.npy
822,822,OMEGA.2022-01-31T02:58:34.613.fits,20,4,260.88,3231.13,2087.28,2744.95,1891.0,0.007229,-94.0,11.78,1.88,744.2,0.8,20.0,0.020603,OMEGA.2022-01-31T02:58:34.613.fits_strip_20_4.npy
823,823,OMEGA.2022-01-31T01:38:57.439.fits,13,1,1065.53,4190.04,672.61,129.0,4081.0,0.1262,-94.2,12.05,3.85,743.9,0.5,18.0,0.012553,OMEGA.2022-01-31T01:38:57.439.fits_strip_13_1.npy
824,824,OMEGA.2022-01-31T01:38:57.439.fits,18,2,1510.73,6.28,2091.52,621.42,847.0,0.04635,-94.2,12.05,3.85,743.9,0.5,18.0,0.012553,OMEGA.2022-01-31T01:38:57.439.fits_strip_18_2.npy
825,825,OMEGA.2022-01-31T01:38:57.439.fits,19,3,54.29,736.79,2088.55,2884.25,2959.0,0.04658,-94.2,12.05,3.85,743.9,0.5,18.0,0.012553,OMEGA.2022-01-31T01:38:57.439.fits_strip_19_3.npy
826,826,OMEGA.2022-01-31T01:38:57.439.fits,24,5,1437.3,5.44,2089.95,695.76,951.0,0.04685,-94.2,12.05,3.85,743.9,0.5,18.0,0.012553,OMEGA.2022-01-31T01:38:57.439.fits_strip_24_5.npy
827,827,OMEGA.2022-01-31T01:38:57.439.fits,5,6,226.04,4090.49,52.86,2288.79,1811.0,0.1263,-94.2,12.05,3.85,743.9,0.5,18.0,0.012553,OMEGA.2022-01-31T01:38:57.439.fits_strip_5_6.npy
828,828,OMEGA.2022-01-31T01:38:57.439.fits,9,7,634.49,4189.94,238.0,117.19,4093.0,0.1262,-94.2,12.05,3.85,743.9,0.5,18.0,0.012553,OMEGA.2022-01-31T01:38:57.439.fits_strip_9_7.npy
829,829,OMEGA.2022-01-31T05:26:59.419.fits,10,1,59.89,1789.73,2088.78,1902.1,2033.0,0.04832,-93.1,12.53,1.35,743.5,0.6,12.0,0.016383,OMEGA.2022-01-31T05:26:59.419.fits_strip_10_1.npy
830,830,OMEGA.2022-01-31T01:10:46.805.fits,1,1,286.13,11.93,2088.48,1852.39,2577.0,0.05676,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_1_1.npy
831,831,OMEGA.2022-01-31T01:10:46.805.fits,18,2,1969.84,12.21,1616.15,4076.85,4081.0,0.2386,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_18_2.npy
832,832,OMEGA.2022-01-31T01:10:46.805.fits,2,3,58.93,1970.09,2086.12,4041.05,2899.0,0.0569,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_2_3.npy
833,833,OMEGA.2022-01-31T01:10:46.805.fits,22,4,1581.59,55.0,1234.48,4070.02,4031.0,0.2382,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_22_4.npy
834,834,OMEGA.2022-01-31T01:10:46.805.fits,25,5,137.37,102.71,2091.93,2107.62,2801.0,0.05743,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_25_5.npy
835,835,OMEGA.2022-01-31T01:10:46.805.fits,26,6,50.43,2210.35,1987.28,4193.43,2773.0,0.05757,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_26_6.npy
836,836,OMEGA.2022-01-31T01:10:46.805.fits,26,7,1223.15,132.22,880.17,4158.64,4042.0,0.2378,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_26_7.npy
837,837,OMEGA.2022-01-31T01:10:46.805.fits,30,8,833.52,140.78,491.92,4167.32,4042.0,0.2374,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_30_8.npy
838,838,OMEGA.2022-01-31T01:10:46.805.fits,31,9,243.79,143.68,2090.25,2038.9,2647.0,0.05777,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_31_9.npy
839,839,OMEGA.2022-01-31T01:10:46.805.fits,32,10,54.05,2150.23,1989.92,4134.26,2773.0,0.05791,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_32_10.npy
840,840,OMEGA.2022-01-31T01:10:46.805.fits,7,12,364.09,9.82,2067.47,1745.66,2433.0,0.0571,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_7_12.npy
841,841,OMEGA.2022-01-31T01:10:46.805.fits,8,13,70.88,1880.36,2091.55,3957.7,2899.0,0.05724,-93.1,12.21,3.08,743.9,0.56,18.0,0.016623,OMEGA.2022-01-31T01:10:46.805.fits_strip_8_13.npy
842,842,OMEGA.2022-01-31T02:25:38.607.fits,13,1,135.65,3152.65,2088.44,3124.21,1954.0,0.03146,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_13_1.npy
843,843,OMEGA.2022-01-31T02:25:38.607.fits,13,2,142.57,2826.6,2088.34,2796.72,1947.0,0.0315,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_13_2.npy
844,844,OMEGA.2022-01-31T02:25:38.607.fits,14,3,51.13,3120.04,2084.92,3090.77,2035.0,0.03146,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_14_3.npy
845,845,OMEGA.2022-01-31T02:25:38.607.fits,14,4,51.05,2794.29,2084.84,2764.74,2035.0,0.03149,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_14_4.npy
846,846,OMEGA.2022-01-31T02:25:38.607.fits,15,5,51.69,3091.04,2088.44,3058.97,2038.0,0.03146,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_15_5.npy
847,847,OMEGA.2022-01-31T02:25:38.607.fits,15,6,93.58,2763.47,2088.34,2732.48,1996.0,0.03149,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_15_6.npy
848,848,OMEGA.2022-01-31T02:25:38.607.fits,16,7,51.67,3059.05,2088.45,3028.99,2038.0,0.03145,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_16_7.npy
849,849,OMEGA.2022-01-31T02:25:38.607.fits,16,8,51.58,2732.17,2067.38,2703.87,2017.0,0.03149,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_16_8.npy
850,850,OMEGA.2022-01-31T02:25:38.607.fits,29,9,79.61,2702.31,2088.42,2674.7,2010.0,0.03148,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_29_9.npy
851,851,OMEGA.2022-01-31T02:25:38.607.fits,29,10,51.71,3028.93,2088.49,2998.79,2038.0,0.03145,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_29_10.npy
852,852,OMEGA.2022-01-31T02:25:38.607.fits,30,11,51.72,2678.96,2088.52,2650.48,2038.0,0.03148,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_30_11.npy
853,853,OMEGA.2022-01-31T02:25:38.607.fits,30,12,51.28,3002.47,2085.08,2974.18,2035.0,0.03145,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_30_12.npy
854,854,OMEGA.2022-01-31T02:25:38.607.fits,31,13,51.73,2648.86,2088.55,2621.88,2038.0,0.03147,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_31_13.npy
855,855,OMEGA.2022-01-31T02:25:38.607.fits,31,14,51.81,2971.65,2088.6,2942.37,2038.0,0.03144,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_31_14.npy
856,856,OMEGA.2022-01-31T02:25:38.607.fits,32,15,52.31,2622.84,1980.15,2597.7,1929.0,0.03147,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_32_15.npy
857,857,OMEGA.2022-01-31T02:25:38.607.fits,32,16,51.81,2944.44,2032.67,2920.61,1982.0,0.03144,-94.1,11.7,3.17,744.2,0.46,24.0,0.012347,OMEGA.2022-01-31T02:25:38.607.fits_strip_32_16.npy
858,858,OMEGA.2022-01-31T02:38:03.310.fits,28,1,65.99,1696.44,2079.71,1792.35,2017.0,0.00465,-94.1,11.68,2.45,744.1,0.79,22.0,0.013491,OMEGA.2022-01-31T02:38:03.310.fits_strip_28_1.npy
859,859,OMEGA.2022-01-31T02:51:59.662.fits,17,1,53.04,2722.95,1851.12,2806.11,1801.0,0.004711,-94.0,11.73,2.8,744.1,0.77,22.0,0.012621,OMEGA.2022-01-31T02:51:59.662.fits_strip_17_1.npy
860,860,OMEGA.2022-01-31T02:51:59.662.fits,4,3,52.48,2625.76,2084.3,2719.79,2035.0,0.004711,-94.0,11.73,2.8,744.1,0.77,22.0,0.012621,OMEGA.2022-01-31T02:51:59.662.fits_strip_4_3.npy
861,861,OMEGA.2022-01-31T02:19:34.157.fits,14,1,55.4,114.7,2090.44,361.86,2051.0,0.04155,-93.9,12.09,2.53,744.1,0.49,24.0,0.016487,OMEGA.2022-01-31T02:19:34.157.fits_strip_14_1.npy
862,862,OMEGA.2022-01-31T02:19:34.157.fits,15,2,56.9,376.29,2088.11,621.92,2047.0,0.04166,-93.9,12.09,2.53,744.1,0.49,24.0,0.016487,OMEGA.2022-01-31T02:19:34.157.fits_strip_15_2.npy
863,863,OMEGA.2022-01-31T02:19:34.157.fits,16,3,55.47,637.37,2090.33,886.04,2051.0,0.0418,-93.9,12.09,2.53,744.1,0.49,24.0,0.016487,OMEGA.2022-01-31T02:19:34.157.fits_strip_16_3.npy
864,864,OMEGA.2022-01-31T02:19:34.157.fits,29,4,51.14,899.85,2087.91,1149.39,2053.0,0.04194,-93.9,12.09,2.53,744.1,0.49,24.0,0.016487,OMEGA.2022-01-31T02:19:34.157.fits_strip_29_4.npy
865,865,OMEGA.2022-01-31T02:19:34.157.fits,30,5,50.92,1167.4,2088.12,1413.44,2053.0,0.04208,-93.9,12.09,2.53,744.1,0.49,24.0,0.016487,OMEGA.2022-01-31T02:19:34.157.fits_strip_30_5.npy
866,866,OMEGA.2022-01-31T02:19:34.157.fits,31,6,62.99,1426.41,2087.61,1676.4,2041.0,0.04222,-93.9,12.09,2.53,744.1,0.49,24.0,0.016487,OMEGA.2022-01-31T02:19:34.157.fits_strip_31_6.npy
867,867,OMEGA.2022-01-31T02:19:34.157.fits,32,7,57.04,1693.54,2057.82,1940.79,2017.0,0.04236,-93.9,12.09,2.53,744.1,0.49,24.0,0.016487,OMEGA.2022-01-31T02:19:34.157.fits_strip_32_7.npy
868,868,OMEGA.2022-01-31T02:56:50.153.fits,6,2,1436.44,1911.44,2085.01,1735.55,673.0,0.00744,-94.0,11.7,2.0,744.2,0.92,19.0,0.01941,OMEGA.2022-01-31T02:56:50.153.fits_strip_6_2.npy
869,869,OMEGA.2022-01-31T02:56:50.153.fits,7,3,54.68,1707.03,2084.64,1153.77,2105.0,0.00741,-94.0,11.7,2.0,744.2,0.92,19.0,0.01941,OMEGA.2022-01-31T02:56:50.153.fits_strip_7_3.npy
870,870,OMEGA.2022-01-31T02:56:50.153.fits,8,4,52.49,1124.29,2086.47,574.4,2108.0,0.007373,-94.0,11.7,2.0,744.2,0.92,19.0,0.01941,OMEGA.2022-01-31T02:56:50.153.fits_strip_8_4.npy
871,871,OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,18,2,175.21,4085.32,909.63,1.83,4150.0,0.2675,-70.3,14.22,7.93,745.8,0.51,14.0,0.00834,OMEGA.2022-01-12T01:02:45.816.astred.cal.fits_strip_18_2.npy
872,872,OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,25,4,788.27,4194.91,1519.94,110.93,4150.0,0.2669,-70.3,14.22,7.93,745.8,0.51,14.0,0.00834,OMEGA.2022-01-12T01:02:45.816.astred.cal.fits_strip_25_4.npy
873,873,OMEGA.2022-01-12T01:02:45.816.astred.cal.fits,29,5,50.1,3803.79,715.64,111.28,3753.0,0.2665,-70.3,14.22,7.93,745.8,0.51,14.0,0.00834,OMEGA.2022-01-12T01:02:45.816.astred.cal.fits_strip_29_5.npy
874,874,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,12,2,582.84,4193.55,2085.44,1444.39,3134.0,0.6901,-70.5,13.89,6.9,745.8,0.52,11.0,0.008139,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits_strip_12_2.npy
875,875,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,15,4,284.06,4194.05,2086.55,891.98,3763.0,0.6885,-70.5,13.89,6.9,745.8,0.52,11.0,0.008139,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits_strip_15_4.npy
876,876,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,18,6,1010.22,4084.33,2082.4,2125.57,2234.0,0.693,-70.5,13.89,6.9,745.8,0.52,11.0,0.008139,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits_strip_18_6.npy
877,877,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits,19,7,58.12,1906.92,1091.89,10.36,2161.0,0.6938,-70.5,13.89,6.9,745.8,0.52,11.0,0.008139,OMEGA.2022-01-12T01:18:35.369.astred.cal.fits_strip_19_7.npy
878,878,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,10,1,58.81,3014.17,825.97,4193.62,1408.0,0.2219,-69.9,14.16,7.3,745.8,0.4,23.0,0.007341,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits_strip_10_1.npy
879,879,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,14,2,1068.38,109.5,2092.47,1686.09,1881.0,0.2221,-69.9,14.16,7.3,745.8,0.4,23.0,0.007341,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits_strip_14_2.npy
