,image_name,snr,alpha,beta,seeing,D,sat_altitude,npy_path
3598,image_03599.fits,20,2.5,1.5,1.0,479,3460.4912945996552,image_03599.npy
3599,image_03600.fits,20,2.5,1.5,1.0,455,3372.6843908080104,image_03600.npy
3600,image_03601.fits,20,2.5,1.5,1.0,89,1491.6433890176295,image_03601.npy
3601,image_03602.fits,20,2.5,1.5,1.0,290,2692.582403567252,image_03602.npy
3602,image_03603.fits,20,2.5,1.5,1.0,285,2669.269563007828,image_03603.npy
3603,image_03604.fits,20,2.5,1.5,1.0,176,2097.617696340303,image_03604.npy
3604,image_03605.fits,20,2.5,1.5,1.0,95,1541.103500742244,image_03605.npy
3605,image_03606.fits,20,2.5,1.5,1.0,23,758.287544405155,image_03606.npy
3606,image_03607.fits,20,2.5,1.5,1.0,164,2024.8456731316585,image_03607.npy
3607,image_03608.fits,20,2.5,1.5,1.0,324,2846.049894151541,image_03608.npy
3608,image_03609.fits,20,2.5,1.5,1.0,342,2924.038303442689,image_03609.npy
3609,image_03610.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_03610.npy
3610,image_03611.fits,20,2.5,1.5,1.0,220,2345.207879911715,image_03611.npy
3611,image_03612.fits,20,2.5,1.5,1.0,83,1440.4860290887932,image_03612.npy
3612,image_03613.fits,20,2.5,1.5,1.0,486,3485.685011586675,image_03613.npy
3613,image_03614.fits,20,2.5,1.5,1.0,136,1843.9088914585773,image_03614.npy
3614,image_03615.fits,20,2.5,1.5,1.0,90,1500.0,image_03615.npy
3615,image_03616.fits,20,2.5,1.5,1.0,154,1962.1416870348585,image_03616.npy
3616,image_03617.fits,20,2.5,1.5,1.0,319,2824.004249288588,image_03617.npy
3617,image_03618.fits,20,2.5,1.5,1.0,182,2133.0729007701543,image_03618.npy
3618,image_03619.fits,20,2.5,1.5,1.0,166,2037.154878746336,image_03619.npy
3619,image_03620.fits,20,2.5,1.5,1.0,163,2018.662923818635,image_03620.npy
3620,image_03621.fits,20,2.5,1.5,1.0,454,3368.9761055846034,image_03621.npy
3621,image_03622.fits,20,2.5,1.5,1.0,226,2376.9728648009427,image_03622.npy
3622,image_03623.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_03623.npy
3623,image_03624.fits,20,2.5,1.5,1.0,368,3033.15017762062,image_03624.npy
3624,image_03625.fits,20,2.5,1.5,1.0,21,724.568837309472,image_03625.npy
3625,image_03626.fits,20,2.5,1.5,1.0,465,3409.545424246464,image_03626.npy
3626,image_03627.fits,20,2.5,1.5,1.0,466,3413.2096331752023,image_03627.npy
3627,image_03628.fits,20,2.5,1.5,1.0,195,2207.940216581961,image_03628.npy
3628,image_03629.fits,20,2.5,1.5,1.0,450,3354.1019662496847,image_03629.npy
3629,image_03630.fits,20,2.5,1.5,1.0,25,790.5694150420949,image_03630.npy
3630,image_03631.fits,20,2.5,1.5,1.0,12,547.7225575051662,image_03631.npy
3631,image_03632.fits,20,2.5,1.5,1.0,358,2991.655060330318,image_03632.npy
3632,image_03633.fits,20,2.5,1.5,1.0,225,2371.7082451262845,image_03633.npy
3633,image_03634.fits,20,2.5,1.5,1.0,298,2729.468812791236,image_03634.npy
3634,image_03635.fits,20,2.5,1.5,1.0,266,2578.7593916455253,image_03635.npy
3635,image_03636.fits,20,2.5,1.5,1.0,400,3162.2776601683795,image_03636.npy
3636,image_03637.fits,20,2.5,1.5,1.0,330,2872.281323269014,image_03637.npy
3637,image_03638.fits,20,2.5,1.5,1.0,178,2109.5023109728986,image_03638.npy
3638,image_03639.fits,20,2.5,1.5,1.0,346,2941.088233970549,image_03639.npy
3639,image_03640.fits,20,2.5,1.5,1.0,79,1405.3469322555195,image_03640.npy
3640,image_03641.fits,20,2.5,1.5,1.0,230,2397.91576165636,image_03641.npy
3641,image_03642.fits,20,2.5,1.5,1.0,317,2815.1376520518493,image_03642.npy
3642,image_03643.fits,20,2.5,1.5,1.0,253,2514.9552679918584,image_03643.npy
3643,image_03644.fits,20,2.5,1.5,1.0,240,2449.489742783178,image_03644.npy
3644,image_03645.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_03645.npy
3645,image_03646.fits,20,2.5,1.5,1.0,484,3478.505426185217,image_03646.npy
3646,image_03647.fits,20,2.5,1.5,1.0,140,1870.8286933869704,image_03647.npy
3647,image_03648.fits,20,2.5,1.5,1.0,339,2911.185325601928,image_03648.npy
3648,image_03649.fits,20,2.5,1.5,1.0,313,2797.3201461398726,image_03649.npy
3649,image_03650.fits,20,2.5,1.5,1.0,307,2770.379035439013,image_03650.npy
3650,image_03651.fits,20,2.5,1.5,1.0,273,2612.4700955226263,image_03651.npy
3651,image_03652.fits,20,2.5,1.5,1.0,307,2770.379035439013,image_03652.npy
3652,image_03653.fits,20,2.5,1.5,1.0,171,2067.607312813533,image_03653.npy
3653,image_03654.fits,20,2.5,1.5,1.0,137,1850.675552332175,image_03654.npy
3654,image_03655.fits,20,2.5,1.5,1.0,204,2258.317958127243,image_03655.npy
3655,image_03656.fits,20,2.5,1.5,1.0,470,3427.8273002005217,image_03656.npy
3656,image_03657.fits,20,2.5,1.5,1.0,200,2236.06797749979,image_03657.npy
3657,image_03658.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_03658.npy
3658,image_03659.fits,20,2.5,1.5,1.0,220,2345.207879911715,image_03659.npy
3659,image_03660.fits,20,2.5,1.5,1.0,450,3354.1019662496847,image_03660.npy
3660,image_03661.fits,20,2.5,1.5,1.0,377,3070.0162866017504,image_03661.npy
3661,image_03662.fits,20,2.5,1.5,1.0,440,3316.6247903554,image_03662.npy
3662,image_03663.fits,20,2.5,1.5,1.0,255,2524.8762345905197,image_03663.npy
3663,image_03664.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_03664.npy
3664,image_03665.fits,20,2.5,1.5,1.0,197,2219.2341021172147,image_03665.npy
3665,image_03666.fits,20,2.5,1.5,1.0,225,2371.7082451262845,image_03666.npy
3666,image_03667.fits,20,2.5,1.5,1.0,489,3496.4267474094177,image_03667.npy
3667,image_03668.fits,20,2.5,1.5,1.0,60,1224.744871391589,image_03668.npy
3668,image_03669.fits,20,2.5,1.5,1.0,362,3008.3217912982645,image_03669.npy
3669,image_03670.fits,20,2.5,1.5,1.0,283,2659.887215654077,image_03670.npy
3670,image_03671.fits,20,2.5,1.5,1.0,364,3016.6206257996714,image_03671.npy
3671,image_03672.fits,20,2.5,1.5,1.0,464,3405.87727318528,image_03672.npy
3672,image_03673.fits,20,2.5,1.5,1.0,311,2788.368698719737,image_03673.npy
3673,image_03674.fits,20,2.5,1.5,1.0,61,1234.908903522847,image_03674.npy
3674,image_03675.fits,20,2.5,1.5,1.0,119,1724.818831066034,image_03675.npy
3675,image_03676.fits,20,2.5,1.5,1.0,320,2828.4271247461897,image_03676.npy
3676,image_03677.fits,20,2.5,1.5,1.0,116,1702.93863659264,image_03677.npy
3677,image_03678.fits,20,2.5,1.5,1.0,94,1532.9709716755892,image_03678.npy
3678,image_03679.fits,20,2.5,1.5,1.0,309,2779.388421937459,image_03679.npy
3679,image_03680.fits,20,2.5,1.5,1.0,495,3517.811819867572,image_03680.npy
3680,image_03681.fits,20,2.5,1.5,1.0,60,1224.744871391589,image_03681.npy
3681,image_03682.fits,20,2.5,1.5,1.0,152,1949.3588689617927,image_03682.npy
3682,image_03683.fits,20,2.5,1.5,1.0,332,2880.9720581775864,image_03683.npy
3683,image_03684.fits,20,2.5,1.5,1.0,35,935.4143466934852,image_03684.npy
3684,image_03685.fits,20,2.5,1.5,1.0,102,1596.871942267131,image_03685.npy
3685,image_03686.fits,20,2.5,1.5,1.0,396,3146.4265445104547,image_03686.npy
3686,image_03687.fits,20,2.5,1.5,1.0,15,612.3724356957945,image_03687.npy
3687,image_03688.fits,20,2.5,1.5,1.0,62,1244.989959798873,image_03688.npy
3688,image_03689.fits,20,2.5,1.5,1.0,311,2788.368698719737,image_03689.npy
3689,image_03690.fits,20,2.5,1.5,1.0,9,474.34164902525686,image_03690.npy
3690,image_03691.fits,20,2.5,1.5,1.0,372,3049.5901363953813,image_03691.npy
3691,image_03692.fits,20,2.5,1.5,1.0,241,2454.5875417267152,image_03692.npy
3692,image_03693.fits,20,2.5,1.5,1.0,343,2928.3100928692643,image_03693.npy
3693,image_03694.fits,20,2.5,1.5,1.0,24,774.5966692414834,image_03694.npy
3694,image_03695.fits,20,2.5,1.5,1.0,412,3209.3613071762425,image_03695.npy
3695,image_03696.fits,20,2.5,1.5,1.0,139,1864.135188230725,image_03696.npy
3696,image_03697.fits,20,2.5,1.5,1.0,178,2109.5023109728986,image_03697.npy
3697,image_03698.fits,20,2.5,1.5,1.0,76,1378.404875209022,image_03698.npy
3698,image_03699.fits,20,2.5,1.5,1.0,34,921.9544457292886,image_03699.npy
3699,image_03700.fits,20,2.5,1.5,1.0,365,3020.761493398643,image_03700.npy
3700,image_03701.fits,20,2.5,1.5,1.0,232,2408.318915758459,image_03701.npy
3701,image_03702.fits,20,2.5,1.5,1.0,115,1695.582495781317,image_03702.npy
3702,image_03703.fits,20,2.5,1.5,1.0,419,3236.5104665364515,image_03703.npy
3703,image_03704.fits,20,2.5,1.5,1.0,356,2983.2867780352594,image_03704.npy
3704,image_03705.fits,20,2.5,1.5,1.0,106,1627.8820596099706,image_03705.npy
3705,image_03706.fits,20,2.5,1.5,1.0,217,2329.1629397704232,image_03706.npy
3706,image_03707.fits,20,2.5,1.5,1.0,151,1942.9359227725447,image_03707.npy
3707,image_03708.fits,20,2.5,1.5,1.0,237,2434.1322889276166,image_03708.npy
3708,image_03709.fits,20,2.5,1.5,1.0,156,1974.8417658131496,image_03709.npy
3709,image_03710.fits,20,2.5,1.5,1.0,431,3282.5295124339705,image_03710.npy
3710,image_03711.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_03711.npy
3711,image_03712.fits,20,2.5,1.5,1.0,392,3130.4951684997054,image_03712.npy
3712,image_03713.fits,20,2.5,1.5,1.0,195,2207.940216581961,image_03713.npy
3713,image_03714.fits,20,2.5,1.5,1.0,308,2774.8873851023213,image_03714.npy
3714,image_03715.fits,20,2.5,1.5,1.0,103,1604.6806535881212,image_03715.npy
3715,image_03716.fits,20,2.5,1.5,1.0,316,2810.693864511039,image_03716.npy
3716,image_03717.fits,20,2.5,1.5,1.0,427,3267.261850540908,image_03717.npy
3717,image_03718.fits,20,2.5,1.5,1.0,92,1516.57508881031,image_03718.npy
3718,image_03719.fits,20,2.5,1.5,1.0,384,3098.386676965933,image_03719.npy
3719,image_03720.fits,20,2.5,1.5,1.0,118,1717.5564037317667,image_03720.npy
3720,image_03721.fits,20,2.5,1.5,1.0,433,3290.13677527242,image_03721.npy
3721,image_03722.fits,20,2.5,1.5,1.0,16,632.4555320336758,image_03722.npy
3722,image_03723.fits,20,2.5,1.5,1.0,239,2444.381312316063,image_03723.npy
3723,image_03724.fits,20,2.5,1.5,1.0,61,1234.908903522847,image_03724.npy
3724,image_03725.fits,20,2.5,1.5,1.0,337,2902.5850547399987,image_03725.npy
3725,image_03726.fits,20,2.5,1.5,1.0,465,3409.545424246464,image_03726.npy
3726,image_03727.fits,20,2.5,1.5,1.0,320,2828.4271247461897,image_03727.npy
3727,image_03728.fits,20,2.5,1.5,1.0,16,632.4555320336758,image_03728.npy
3728,image_03729.fits,20,2.5,1.5,1.0,313,2797.3201461398726,image_03729.npy
3729,image_03730.fits,20,2.5,1.5,1.0,109,1650.7574019219178,image_03730.npy
3730,image_03731.fits,20,2.5,1.5,1.0,224,2366.4319132398464,image_03731.npy
3731,image_03732.fits,20,2.5,1.5,1.0,479,3460.4912945996552,image_03732.npy
3732,image_03733.fits,20,2.5,1.5,1.0,409,3197.6553910638963,image_03733.npy
3733,image_03734.fits,20,2.5,1.5,1.0,76,1378.404875209022,image_03734.npy
3734,image_03735.fits,20,2.5,1.5,1.0,180,2121.3203435596424,image_03735.npy
3735,image_03736.fits,20,2.5,1.5,1.0,473,3438.74977280988,image_03736.npy
3736,image_03737.fits,20,2.5,1.5,1.0,481,3467.7081768799403,image_03737.npy
3737,image_03738.fits,20,2.5,1.5,1.0,175,2091.650066335189,image_03738.npy
3738,image_03739.fits,20,2.5,1.5,1.0,72,1341.6407864998737,image_03739.npy
3739,image_03740.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_03740.npy
3740,image_03741.fits,20,2.5,1.5,1.0,253,2514.9552679918584,image_03741.npy
3741,image_03742.fits,20,2.5,1.5,1.0,37,961.7692030835672,image_03742.npy
3742,image_03743.fits,20,2.5,1.5,1.0,195,2207.940216581961,image_03743.npy
3743,image_03744.fits,20,2.5,1.5,1.0,73,1350.9256086106295,image_03744.npy
3744,image_03745.fits,20,2.5,1.5,1.0,274,2617.25046566048,image_03745.npy
3745,image_03746.fits,20,2.5,1.5,1.0,367,3029.026246172192,image_03746.npy
3746,image_03747.fits,20,2.5,1.5,1.0,311,2788.368698719737,image_03747.npy
3747,image_03748.fits,20,2.5,1.5,1.0,481,3467.7081768799403,image_03748.npy
3748,image_03749.fits,20,2.5,1.5,1.0,50,1118.033988749895,image_03749.npy
3749,image_03750.fits,20,2.5,1.5,1.0,421,3244.225639501667,image_03750.npy
3750,image_03751.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_03751.npy
3751,image_03752.fits,20,2.5,1.5,1.0,283,2659.887215654077,image_03752.npy
3752,image_03753.fits,20,2.5,1.5,1.0,171,2067.607312813533,image_03753.npy
3753,image_03754.fits,20,2.5,1.5,1.0,291,2697.2207918522354,image_03754.npy
3754,image_03755.fits,20,2.5,1.5,1.0,8,447.21359549995793,image_03755.npy
3755,image_03756.fits,20,2.5,1.5,1.0,228,2387.467277262664,image_03756.npy
3756,image_03757.fits,20,2.5,1.5,1.0,166,2037.154878746336,image_03757.npy
3757,image_03758.fits,20,2.5,1.5,1.0,359,2995.8304357890484,image_03758.npy
3758,image_03759.fits,20,2.5,1.5,1.0,312,2792.848008753788,image_03759.npy
3759,image_03760.fits,20,2.5,1.5,1.0,365,3020.761493398643,image_03760.npy
3760,image_03761.fits,20,2.5,1.5,1.0,74,1360.1470508735442,image_03761.npy
3761,image_03762.fits,20,2.5,1.5,1.0,382,3090.3074280724886,image_03762.npy
3762,image_03763.fits,20,2.5,1.5,1.0,220,2345.207879911715,image_03763.npy
3763,image_03764.fits,20,2.5,1.5,1.0,136,1843.9088914585773,image_03764.npy
3764,image_03765.fits,20,2.5,1.5,1.0,90,1500.0,image_03765.npy
3765,image_03766.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_03766.npy
3766,image_03767.fits,20,2.5,1.5,1.0,75,1369.3063937629151,image_03767.npy
3767,image_03768.fits,20,2.5,1.5,1.0,354,2974.894956128704,image_03768.npy
3768,image_03769.fits,20,2.5,1.5,1.0,62,1244.989959798873,image_03769.npy
3769,image_03770.fits,20,2.5,1.5,1.0,126,1774.823934929885,image_03770.npy
3770,image_03771.fits,20,2.5,1.5,1.0,89,1491.6433890176295,image_03771.npy
3771,image_03772.fits,20,2.5,1.5,1.0,128,1788.8543819998315,image_03772.npy
3772,image_03773.fits,20,2.5,1.5,1.0,460,3391.164991562634,image_03773.npy
3773,image_03774.fits,20,2.5,1.5,1.0,330,2872.281323269014,image_03774.npy
3774,image_03775.fits,20,2.5,1.5,1.0,144,1897.3665961010277,image_03775.npy
3775,image_03776.fits,20,2.5,1.5,1.0,171,2067.607312813533,image_03776.npy
3776,image_03777.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_03777.npy
3777,image_03778.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_03778.npy
3778,image_03779.fits,20,2.5,1.5,1.0,328,2863.5642126552707,image_03779.npy
3779,image_03780.fits,20,2.5,1.5,1.0,392,3130.4951684997054,image_03780.npy
3780,image_03781.fits,20,2.5,1.5,1.0,345,2936.835031117683,image_03781.npy
3781,image_03782.fits,20,2.5,1.5,1.0,319,2824.004249288588,image_03782.npy
3782,image_03783.fits,20,2.5,1.5,1.0,438,3309.0784215548592,image_03783.npy
3783,image_03784.fits,20,2.5,1.5,1.0,385,3102.4184114977143,image_03784.npy
3784,image_03785.fits,20,2.5,1.5,1.0,407,3189.827581547316,image_03785.npy
3785,image_03786.fits,20,2.5,1.5,1.0,338,2906.8883707497266,image_03786.npy
3786,image_03787.fits,20,2.5,1.5,1.0,119,1724.818831066034,image_03787.npy
3787,image_03788.fits,20,2.5,1.5,1.0,434,3293.933818400121,image_03788.npy
3788,image_03789.fits,20,2.5,1.5,1.0,304,2756.809750418044,image_03789.npy
3789,image_03790.fits,20,2.5,1.5,1.0,342,2924.038303442689,image_03790.npy
3790,image_03791.fits,20,2.5,1.5,1.0,107,1635.5427233796129,image_03791.npy
3791,image_03792.fits,20,2.5,1.5,1.0,390,3122.4989991991997,image_03792.npy
3792,image_03793.fits,20,2.5,1.5,1.0,102,1596.871942267131,image_03793.npy
3793,image_03794.fits,20,2.5,1.5,1.0,305,2761.340254296815,image_03794.npy
3794,image_03795.fits,20,2.5,1.5,1.0,486,3485.685011586675,image_03795.npy
3795,image_03796.fits,20,2.5,1.5,1.0,307,2770.379035439013,image_03796.npy
3796,image_03797.fits,20,2.5,1.5,1.0,102,1596.871942267131,image_03797.npy
3797,image_03798.fits,20,2.5,1.5,1.0,273,2612.4700955226263,image_03798.npy
3798,image_03799.fits,20,2.5,1.5,1.0,392,3130.4951684997054,image_03799.npy
3799,image_03800.fits,20,2.5,1.5,1.0,422,3248.076353782343,image_03800.npy
3800,image_03801.fits,20,2.5,1.5,1.0,277,2631.539473388153,image_03801.npy
3801,image_03802.fits,20,2.5,1.5,1.0,302,2747.726332806817,image_03802.npy
3802,image_03803.fits,20,2.5,1.5,1.0,430,3278.7192621510003,image_03803.npy
3803,image_03804.fits,20,2.5,1.5,1.0,247,2484.954727957835,image_03804.npy
3804,image_03805.fits,20,2.5,1.5,1.0,111,1665.8331248957682,image_03805.npy
3805,image_03806.fits,20,2.5,1.5,1.0,117,1710.2631376487068,image_03806.npy
3806,image_03807.fits,20,2.5,1.5,1.0,9,474.34164902525686,image_03807.npy
3807,image_03808.fits,20,2.5,1.5,1.0,123,1753.567791675018,image_03808.npy
3808,image_03809.fits,20,2.5,1.5,1.0,322,2837.252191822221,image_03809.npy
3809,image_03810.fits,20,2.5,1.5,1.0,312,2792.848008753788,image_03810.npy
3810,image_03811.fits,20,2.5,1.5,1.0,219,2339.8717913595183,image_03811.npy
3811,image_03812.fits,20,2.5,1.5,1.0,208,2280.350850198276,image_03812.npy
3812,image_03813.fits,20,2.5,1.5,1.0,354,2974.894956128704,image_03813.npy
3813,image_03814.fits,20,2.5,1.5,1.0,483,3474.9100707788107,image_03814.npy
3814,image_03815.fits,20,2.5,1.5,1.0,28,836.6600265340755,image_03815.npy
3815,image_03816.fits,20,2.5,1.5,1.0,460,3391.164991562634,image_03816.npy
3816,image_03817.fits,20,2.5,1.5,1.0,4,316.2277660168379,image_03817.npy
3817,image_03818.fits,20,2.5,1.5,1.0,322,2837.252191822221,image_03818.npy
3818,image_03819.fits,20,2.5,1.5,1.0,171,2067.607312813533,image_03819.npy
3819,image_03820.fits,20,2.5,1.5,1.0,58,1204.1594578792294,image_03820.npy
3820,image_03821.fits,20,2.5,1.5,1.0,362,3008.3217912982645,image_03821.npy
3821,image_03822.fits,20,2.5,1.5,1.0,14,591.6079783099616,image_03822.npy
3822,image_03823.fits,20,2.5,1.5,1.0,469,3424.178733652786,image_03823.npy
3823,image_03824.fits,20,2.5,1.5,1.0,99,1573.2132722552274,image_03824.npy
3824,image_03825.fits,20,2.5,1.5,1.0,388,3114.4823004794875,image_03825.npy
3825,image_03826.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_03826.npy
3826,image_03827.fits,20,2.5,1.5,1.0,55,1172.6039399558574,image_03827.npy
3827,image_03828.fits,20,2.5,1.5,1.0,131,1809.6961070853856,image_03828.npy
3828,image_03829.fits,20,2.5,1.5,1.0,174,2085.665361461421,image_03829.npy
3829,image_03830.fits,20,2.5,1.5,1.0,35,935.4143466934852,image_03830.npy
3830,image_03831.fits,20,2.5,1.5,1.0,314,2801.78514522438,image_03831.npy
3831,image_03832.fits,20,2.5,1.5,1.0,66,1284.5232578665127,image_03832.npy
3832,image_03833.fits,20,2.5,1.5,1.0,46,1072.3805294763608,image_03833.npy
3833,image_03834.fits,20,2.5,1.5,1.0,426,3263.433774416144,image_03834.npy
3834,image_03835.fits,20,2.5,1.5,1.0,60,1224.744871391589,image_03835.npy
3835,image_03836.fits,20,2.5,1.5,1.0,294,2711.0883423451914,image_03836.npy
3836,image_03837.fits,20,2.5,1.5,1.0,322,2837.252191822221,image_03837.npy
3837,image_03838.fits,20,2.5,1.5,1.0,353,2970.6901555025897,image_03838.npy
3838,image_03839.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_03839.npy
3839,image_03840.fits,20,2.5,1.5,1.0,458,3383.784863137726,image_03840.npy
3840,image_03841.fits,20,2.5,1.5,1.0,91,1508.3103128998357,image_03841.npy
3841,image_03842.fits,20,2.5,1.5,1.0,207,2274.862633215465,image_03842.npy
3842,image_03843.fits,20,2.5,1.5,1.0,482,3471.310991541956,image_03843.npy
3843,image_03844.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_03844.npy
3844,image_03845.fits,20,2.5,1.5,1.0,85,1457.7379737113251,image_03845.npy
3845,image_03846.fits,20,2.5,1.5,1.0,449,3350.3731135501907,image_03846.npy
3846,image_03847.fits,20,2.5,1.5,1.0,238,2439.2621835300934,image_03847.npy
3847,image_03848.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_03848.npy
3848,image_03849.fits,20,2.5,1.5,1.0,26,806.2257748298549,image_03849.npy
3849,image_03850.fits,20,2.5,1.5,1.0,138,1857.417562100671,image_03850.npy
3850,image_03851.fits,20,2.5,1.5,1.0,29,851.46931829632,image_03851.npy
3851,image_03852.fits,20,2.5,1.5,1.0,283,2659.887215654077,image_03852.npy
3852,image_03853.fits,20,2.5,1.5,1.0,180,2121.3203435596424,image_03853.npy
3853,image_03854.fits,20,2.5,1.5,1.0,327,2859.1956910991594,image_03854.npy
3854,image_03855.fits,20,2.5,1.5,1.0,269,2593.260495977988,image_03855.npy
3855,image_03856.fits,20,2.5,1.5,1.0,326,2854.8204847240395,image_03856.npy
3856,image_03857.fits,20,2.5,1.5,1.0,315,2806.243040080456,image_03857.npy
3857,image_03858.fits,20,2.5,1.5,1.0,277,2631.539473388153,image_03858.npy
3858,image_03859.fits,20,2.5,1.5,1.0,257,2534.758371127315,image_03859.npy
3859,image_03860.fits,20,2.5,1.5,1.0,240,2449.489742783178,image_03860.npy
3860,image_03861.fits,20,2.5,1.5,1.0,6,387.2983346207417,image_03861.npy
3861,image_03862.fits,20,2.5,1.5,1.0,257,2534.758371127315,image_03862.npy
3862,image_03863.fits,20,2.5,1.5,1.0,266,2578.7593916455253,image_03863.npy
3863,image_03864.fits,20,2.5,1.5,1.0,154,1962.1416870348585,image_03864.npy
3864,image_03865.fits,20,2.5,1.5,1.0,461,3394.849039353591,image_03865.npy
3865,image_03866.fits,20,2.5,1.5,1.0,195,2207.940216581961,image_03866.npy
3866,image_03867.fits,20,2.5,1.5,1.0,495,3517.811819867572,image_03867.npy
3867,image_03868.fits,20,2.5,1.5,1.0,6,387.2983346207417,image_03868.npy
3868,image_03869.fits,20,2.5,1.5,1.0,151,1942.9359227725447,image_03869.npy
3869,image_03870.fits,20,2.5,1.5,1.0,198,2224.859546128699,image_03870.npy
3870,image_03871.fits,20,2.5,1.5,1.0,422,3248.076353782343,image_03871.npy
3871,image_03872.fits,20,2.5,1.5,1.0,36,948.6832980505136,image_03872.npy
3872,image_03873.fits,20,2.5,1.5,1.0,335,2893.959225697556,image_03873.npy
3873,image_03874.fits,20,2.5,1.5,1.0,30,866.0254037844386,image_03874.npy
3874,image_03875.fits,20,2.5,1.5,1.0,200,2236.06797749979,image_03875.npy
3875,image_03876.fits,20,2.5,1.5,1.0,369,3037.268509697488,image_03876.npy
3876,image_03877.fits,20,2.5,1.5,1.0,271,2602.8830169640737,image_03877.npy
3877,image_03878.fits,20,2.5,1.5,1.0,162,2012.4611797498103,image_03878.npy
3878,image_03879.fits,20,2.5,1.5,1.0,146,1910.49731745428,image_03879.npy
3879,image_03880.fits,20,2.5,1.5,1.0,485,3482.097069296029,image_03880.npy
3880,image_03881.fits,20,2.5,1.5,1.0,196,2213.5943621178653,image_03881.npy
3881,image_03882.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_03882.npy
3882,image_03883.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_03883.npy
3883,image_03884.fits,20,2.5,1.5,1.0,185,2150.5813167606566,image_03884.npy
3884,image_03885.fits,20,2.5,1.5,1.0,95,1541.103500742244,image_03885.npy
3885,image_03886.fits,20,2.5,1.5,1.0,245,2474.8737341529163,image_03886.npy
3886,image_03887.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_03887.npy
3887,image_03888.fits,20,2.5,1.5,1.0,141,1877.4983355518584,image_03888.npy
3888,image_03889.fits,20,2.5,1.5,1.0,53,1151.0864433221338,image_03889.npy
3889,image_03890.fits,20,2.5,1.5,1.0,436,3301.514803843836,image_03890.npy
3890,image_03891.fits,20,2.5,1.5,1.0,410,3201.5621187164243,image_03891.npy
3891,image_03892.fits,20,2.5,1.5,1.0,245,2474.8737341529163,image_03892.npy
3892,image_03893.fits,20,2.5,1.5,1.0,245,2474.8737341529163,image_03893.npy
3893,image_03894.fits,20,2.5,1.5,1.0,16,632.4555320336758,image_03894.npy
3894,image_03895.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_03895.npy
3895,image_03896.fits,20,2.5,1.5,1.0,136,1843.9088914585773,image_03896.npy
3896,image_03897.fits,20,2.5,1.5,1.0,74,1360.1470508735442,image_03897.npy
3897,image_03898.fits,20,2.5,1.5,1.0,288,2683.281572999748,image_03898.npy
3898,image_03899.fits,20,2.5,1.5,1.0,414,3217.1415884290823,image_03899.npy
3899,image_03900.fits,20,2.5,1.5,1.0,457,3380.0887562311136,image_03900.npy
3900,image_03901.fits,20,2.5,1.5,1.0,370,3041.38126514911,image_03901.npy
3901,image_03902.fits,20,2.5,1.5,1.0,423,3251.92250830182,image_03902.npy
3902,image_03903.fits,20,2.5,1.5,1.0,35,935.4143466934852,image_03903.npy
3903,image_03904.fits,20,2.5,1.5,1.0,396,3146.4265445104547,image_03904.npy
3904,image_03905.fits,20,2.5,1.5,1.0,187,2162.174831043965,image_03905.npy
3905,image_03906.fits,20,2.5,1.5,1.0,495,3517.811819867572,image_03906.npy
3906,image_03907.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_03907.npy
3907,image_03908.fits,20,2.5,1.5,1.0,2,223.60679774997897,image_03908.npy
3908,image_03909.fits,20,2.5,1.5,1.0,378,3074.08522978788,image_03909.npy
3909,image_03910.fits,20,2.5,1.5,1.0,488,3492.849839314596,image_03910.npy
3910,image_03911.fits,20,2.5,1.5,1.0,176,2097.617696340303,image_03911.npy
3911,image_03912.fits,20,2.5,1.5,1.0,317,2815.1376520518493,image_03912.npy
3912,image_03913.fits,20,2.5,1.5,1.0,472,3435.112807463533,image_03913.npy
3913,image_03914.fits,20,2.5,1.5,1.0,216,2323.7900077244503,image_03914.npy
3914,image_03915.fits,20,2.5,1.5,1.0,123,1753.567791675018,image_03915.npy
3915,image_03916.fits,20,2.5,1.5,1.0,121,1739.2527130926085,image_03916.npy
3916,image_03917.fits,20,2.5,1.5,1.0,404,3178.0497164141407,image_03917.npy
3917,image_03918.fits,20,2.5,1.5,1.0,132,1816.5902124584948,image_03918.npy
3918,image_03919.fits,20,2.5,1.5,1.0,405,3181.980515339464,image_03919.npy
